,P,MR,Cv,Cp,T,R
1313,1222222.2222222222,0.8747474747474747,1788.5084189977272,2314.7234759424687,1126.6510760934368,526.2150569447416
1314,1277777.7777777778,0.8747474747474747,1790.1131561836487,2315.5200084773987,1129.414888634238,525.40685229375
1315,1333333.3333333335,0.8747474747474747,1791.6608145888556,2316.2895345730917,1132.0726838678286,524.6287199842359
1316,1388888.888888889,0.8747474747474747,1793.155650468338,2317.0340750761547,1134.6326529182074,523.8784246078169
1317,1444444.4444444445,0.8747474747474747,1794.6014471912706,2317.755423002661,1137.1020575709651,523.1539758113901
1318,1500000.0,0.8747474747474747,1796.0015837872625,2318.4551771264646,1139.487366871341,522.4535933392019
1319,1555555.5555555555,0.8747474747474747,1797.3590914066428,2319.1347695431164,1141.7943693946966,521.7756781364735
1320,1611111.111111111,0.8747474747474747,1798.6767001805608,2319.7954884877117,1144.0282662295615,521.1187883071508
1321,1666666.6666666667,0.8747474747474747,1799.9568783632064,2320.438497281029,1146.1937485147396,520.4816189178223
1322,1722222.2222222222,0.8747474747474747,1801.2018652842469,2321.0648503022303,1148.2950625455762,519.8629850179833
1323,1777777.7777777778,0.8747474747474747,1802.4136992202157,2321.675506428671,1150.3360647545546,519.2618072084553
1324,1833333.3333333333,0.8747474747474747,1803.5942411138415,2322.2713404460196,1152.3202684108542,518.6770993321785
1325,1888888.8888888888,0.8747474747474747,1804.7451948668313,2322.853152789585,1154.250883497189,518.1079579227536
1326,1944444.4444444445,0.8747474747474747,1805.8681247858228,2323.421677900682,1156.1308509294731,517.553553114859
1327,2000000.0,0.8747474747474747,1806.9644706503293,2323.977591429184,1157.9628720589362,517.0131207788545
1328,2055555.5555555555,0.8747474747474747,1808.0355607973463,2324.521516473041,1159.7494342213688,516.4859556756944
1329,2111111.111111111,0.8747474747474747,1809.0826234495896,2325.054028985418,1161.4928329392749,515.9714055358284
1330,2166666.666666667,0.8747474747474747,1810.1067967116812,2325.575662619805,1163.1951914846559,515.4688659081237
1331,2222222.222222222,0.8747474747474747,1811.1091374311834,2326.086912493383,1164.8584772153492,514.9777750621996
1332,2277777.777777778,0.8747474747474747,1812.0906286532334,2326.5882393189545,1166.4845173648523,514.497610665721
1333,2333333.333333333,0.8747474747474747,1813.05218649691,2327.0800725803165,1168.0750120814114,514.0278860834063
1334,2388888.888888889,0.8747474747474747,1813.9946663018156,2327.562812949689,1169.6315454369108,513.5681466478736
1335,2444444.4444444445,0.8747474747474747,1814.9188678666874,2328.0368351781644,1171.1555963349954,513.1179673114768
1336,2500000.0,0.8747474747474747,1815.8255402525385,2328.5024902537502,1172.6485475760242,512.6769500012119
1337,2555555.5555555555,0.8747474747474747,1816.7153860501253,2328.9601074125153,1174.1116940765016,512.2447213623901
1338,2611111.111111111,0.8747474747474747,1817.5890652013118,2329.4099959380565,1175.5462502301675,511.8209307367446
1339,2666666.6666666665,0.8747474747474747,1818.4471984378629,2329.8524467709135,1176.953356477501,511.4052483330507
1340,2722222.222222222,0.8747474747474747,1819.290370368748,2330.287733971612,1178.334085280529,510.99736360286386
1341,2777777.7777777775,0.8747474747474747,1820.1191322745533,2330.716116023576,1179.689446438723,510.59698374902246
1342,2833333.3333333335,0.8747474747474747,1820.9340046308116,2331.137837019109,1181.0203919243536,510.2038323882974
1343,2888888.888888889,0.8747474747474747,1821.7354793959141,2331.553127729967,1182.327820246245,509.81764833405293
1344,2944444.4444444445,0.8747474747474747,1822.5240220793148,2331.9622065671583,1183.6125804440894,509.43818448784356
1345,3000000.0,0.8747474747474747,1823.300073659917,2332.3652805340266,1184.8754756142737,509.0652068741095
1346,3055555.5555555555,0.8747474747474747,1824.0640522651183,2332.7625459251826,1186.1172662989927,508.69849366006434
1347,3111111.111111111,0.8747474747474747,1824.8163547846634,2333.154189118769,1187.3386733166194,508.3378343341055
1348,3166666.6666666665,0.8747474747474747,1825.5573582774678,2333.540387262838,1188.5403806666009,507.9830289853705
1349,3222222.222222222,0.8747474747474747,1826.2874213064558,2333.9213088663664,1189.723037916232,507.6338875599108
1350,3277777.7777777775,0.8747474747474747,1827.006885142949,2334.297114370231,1190.8872625169988,507.2902292272822
1351,3333333.3333333335,0.8747474747474747,1827.7160749525983,2334.667956641778,1192.0336417852047,506.95188168917946
1352,3388888.888888889,0.8747474747474747,1828.4153005110534,2335.033981549235,1193.1627353200836,506.61868103818153
1353,3444444.4444444445,0.8747474747474747,1829.1048576151663,2335.3953282525144,1194.275076035267,506.29047063734794
1354,3500000.0,0.8747474747474747,1829.7850286329958,2335.752129709392,1195.3711723034946,505.967101076396
1355,3555555.5555555555,0.8747474747474747,1830.4560833885869,2336.1045130243647,1196.4515093391674,505.6484296357779
1356,3611111.111111111,0.8747474747474747,1831.1182799051564,2336.4525997950354,1197.516550595473,505.33431988987843
1357,3666666.6666666665,0.8747474747474747,1831.7718652685714,2336.7965064748623,1198.5667393589235,505.02464120629065
1358,3722222.222222222,0.8747474747474747,1832.417075302455,2337.136344366093,1199.6024983849466,504.71926906363785
1359,3777777.7777777775,0.8747474747474747,1833.054137273322,2337.4722207011246,1200.624234237655,504.4180834278023
1360,3833333.3333333335,0.8747474747474747,1833.6832681346505,2337.804237891383,1201.632334991496,504.1209697567321
1361,3888888.888888889,0.8747474747474747,1834.304676295883,2338.132494374825,1202.6271729036766,503.8278180789423
1362,3944444.4444444445,0.8747474747474747,1834.9185618606746,2338.457084797917,1203.609105144329,503.53852293724293
1363,4000000.0,0.8747474747474747,1835.5251169357357,2338.77809980293,1204.5784738562857,503.25298286719425
1364,4055555.5555555555,0.8747474747474747,1836.1245262390441,2339.0956268717227,1205.5356082041644,502.9711006326783
1365,4111111.111111111,0.8747474747474747,1836.716967420417,2339.4097500413645,1206.4808239082836,502.6927826209478
1366,4166666.6666666665,0.8747474747474747,1837.30261134429,2339.720550226977,1207.4144247236889,502.4179388826874
1367,4222222.222222222,0.8747474747474747,1837.8816225108735,2340.0281053515773,1208.3367026630185,502.1464828407039
1368,4277777.777777778,0.8747474747474747,1838.4541593542003,2340.3324905018308,1209.2479386936127,501.8783311476303
1369,4333333.333333334,0.8747474747474747,1839.0203745411509,2340.633778067232,1210.1484032921564,501.6134035260812
1370,4388888.888888889,0.8747474747474747,1839.5804153735442,2340.932037850957,1211.0383568157563,501.35162247741283
1371,4444444.444444444,0.8747474747474747,1840.1344235663025,2341.227337276499,1211.9180506042962,501.09291371019634
1372,4500000.0,0.8747474747474747,1840.682536210058,2341.5197413659944,1212.7877264845818,500.8372051559365
1373,4555555.555555556,0.8747474747474747,1841.2248855594685,2341.8093129540152,1213.6476178677315,500.58442739454665
1374,4611111.111111111,0.8747474747474747,1841.7615992643875,2342.0961127594323,1214.4979500490551,500.33451349504503
1375,4666666.666666666,0.8747474747474747,1842.292800873008,2342.3801994615455,1215.3389402786352,500.08739858853784
1376,4722222.222222222,0.8747474747474747,1842.818609577365,2342.6616298439826,1216.1707986254964,499.843020266618
1377,4777777.777777778,0.8747474747474747,1843.3391407500083,2342.9404587892104,1216.9937279150436,499.60131803920217
1378,4833333.333333333,0.8747474747474747,1843.854505960108,2343.216739469162,1217.807924244713,499.3622335090535
1379,4888888.888888889,0.8747474747474747,1844.3648131943564,2343.4905233462596,1218.613577189766,499.1257101519032
1380,4944444.444444444,0.8747474747474747,1844.8701669952077,2343.7618602697667,1219.4108701345658,498.89169327455886
1381,5000000.0,0.8747474747474747,1845.3706686090375,2344.030798542374,1220.1999805332898,498.6601299333368
1382,5055555.555555555,0.8747474747474747,1845.8664161277047,2344.29738498707,1220.9810801621907,498.4309688593652
1383,5111111.111111111,0.8747474747474747,1846.357504615068,2344.561665003483,1221.754335365124,498.2041603884153
1384,5166666.666666667,0.8747474747474747,1846.844026235913,2344.8236826300918,1222.5199072795635,497.97965639417873
1385,5222222.222222222,0.8747474747474747,1847.326070373351,2345.0834805983486,1223.2779520539752,497.75741022499767
1386,5277777.777777778,0.8747474747474747,1847.803723741336,2345.341100385189,1224.028621053302,497.5373766438528
1387,5333333.333333333,0.8747474747474747,1848.277070491309,2345.5965822626727,1224.7720610539577,497.319511771364
1388,5388888.888888889,0.8747474747474747,1848.7461923136732,2345.849965345334,1225.5084144289137,497.1037730316609
1389,5444444.444444444,0.8747474747474747,1849.2111685342068,2346.1012876351447,1226.2378193235031,496.89011910093774
1390,5500000.0,0.8747474747474747,1849.6720762062434,2346.350586064892,1226.960409822549,496.6785098586482
1391,5555555.555555555,0.8747474747474747,1850.1289901953273,2346.597896538813,1227.6763161184074,496.46890634348557
1392,5611111.111111111,0.8747474747474747,1850.5819832679465,2346.843253965887,1228.3856646252368,496.2612706979401
1393,5666666.666666667,0.8747474747474747,1851.0311261644993,2347.086692307697,1229.0885781778275,496.0555661431978
1394,5722222.222222222,0.8747474747474747,1851.4764876780407,2347.328244605513,1229.7851761322265,495.8517569274725
1395,5777777.777777778,0.8747474747474747,1851.9181347254425,2347.567943015989,1230.475574505247,495.6498082905467
1396,5833333.333333333,0.8747474747474747,1852.3561324159705,2347.8058188431855,1231.1598860988818,495.4496864272154
1397,5888888.888888889,0.8747474747474747,1852.7905441168296,2348.0419025692518,1231.8382206188905,495.2513584524222
1398,5944444.444444444,0.8747474747474747,1853.221431515473,2348.2762238834266,1232.5106847880486,495.05479236795344
1399,6000000.0,0.8747474747474747,1853.6488546794117,2348.50881171007,1233.1773824541299,494.85995703065834
1400,500000.0,0.9343434343434344,1720.8186913986651,2256.364997081495,1086.6538854329208,535.54630568283
1401,555555.5555555555,0.9343434343434344,1724.048304219879,2258.0515395101565,1092.6762028384999,534.003235290278
1402,611111.1111111111,0.9343434343434344,1727.0203098452769,2259.6004536323044,1098.1849575813844,532.5801437870277
1403,666666.6666666666,0.9343434343434344,1729.776130079175,2261.034738476232,1103.2648305527525,531.2586083970573
1404,722222.2222222222,0.9343434343434344,1732.347687384896,2262.3719460106804,1107.9808369934385,530.0242586257846
1405,777777.7777777778,0.9343434343434344,1734.7601366071156,2263.625788444538,1112.3840223743678,528.8656518374224
1406,833333.3333333333,0.9343434343434344,1737.033674204054,2264.807191607092,1116.5152270353005,527.773517403038
1407,888888.8888888889,0.9343434343434344,1739.184776973691,2265.92500879648,1120.4076570124812,526.740231822789
1408,944444.4444444445,0.9343434343434344,1741.2270739285864,2266.98651898248,1124.08869015381,525.7594450538935
1409,1000000.0,0.9343434343434344,1743.171975237304,2267.997782805697,1127.5811747242892,524.8258075683935
1410,1055555.5555555555,0.9343434343434344,1745.029135268626,2268.9639032065024,1130.9043845855208,523.9347679378766
1411,1111111.111111111,0.9343434343434344,1746.806800009423,2269.8892193704564,1134.0747336714162,523.082419361034
1412,1166666.6666666665,0.9343434343434344,1748.512071958515,2270.7774537129576,1137.1063196809716,522.2653817544425
1413,1222222.2222222222,0.9343434343434344,1750.1511150703973,2271.6318249270494,1140.0113438244462,521.4807098566522
1414,1277777.7777777778,0.9343434343434344,1751.7293153939513,2272.455136133312,1142.8004392012815,520.7258207393605
1415,1333333.3333333335,0.9343434343434344,1753.2514085077428,2273.2498443812383,1145.4829306074391,519.9984358734955
1416,1388888.888888889,0.9343434343434344,1754.7215816697117,2274.018116143586,1148.0670424833334,519.2965344738743
1417,1444444.4444444445,0.9343434343434344,1756.1435565023353,2274.7618720634364,1150.5600669594887,518.6183155611009
1418,1500000.0,0.9343434343434344,1757.5206565460817,2275.482823317012,1152.9685007946573,517.9621667709304
1419,1555555.5555555555,0.9343434343434344,1758.8558628878282,2276.182501453572,1155.2981579539212,517.3266385657439
1420,1611111.111111111,0.9343434343434344,1760.1518603207355,2276.8622830653076,1157.5542628512312,516.7104227445719
1421,1666666.6666666667,0.9343434343434344,1761.411075937107,2277.523410415573,1159.741528124643,516.1123344784663
1422,1722222.2222222222,0.9343434343434344,1762.635711483262,2278.1670083167496,1161.8642199194874,515.5312968334877
1423,1777777.7777777778,0.9343434343434344,1763.8277709400409,2278.794099178745,1163.9262130550337,514.9663282387042
1424,1833333.3333333333,0.9343434343434344,1764.9890837909895,2279.405614983945,1165.9310378614907,514.4165311929554
1425,1888888.8888888888,0.9343434343434344,1766.1213250244996,2280.00240788992,1167.8819201885262,513.8810828654208
1426,1944444.4444444445,0.9343434343434344,1767.2260323087216,2280.585259244487,1169.7818157382212,513.3592269357653
1427,2000000.0,0.9343434343434344,1768.3046208240883,2281.15488735246,1171.6334396671032,512.8502665283717
1428,2055555.5555555555,0.9343434343434344,1769.3583961280553,2281.711954194903,1173.4392922207817,512.3535580668472
1429,2111111.111111111,0.9343434343434344,1770.388565360547,2282.2570712717124,1175.2016810256493,511.8685059111654
1430,2166666.666666667,0.9343434343434344,1771.3962470399306,2282.790804695787,1176.9227405480558,511.3945576558566
1431,2222222.222222222,0.9343434343434344,1772.3824796596396,2283.3136796560125,1178.60444914446,510.93119999637315
1432,2277777.777777778,0.9343434343434344,1773.3482292579115,2283.826184339464,1180.2486440526754,510.4779550815523
1433,2333333.333333333,0.9343434343434344,1774.294396105313,2284.328773390249,1181.857034616564,510.03437728493594
1434,2388888.888888889,0.9343434343434344,1775.2218206312275,2284.82187097112,1183.4312139904291,509.6000503398925
1435,2444444.4444444445,0.9343434343434344,1776.1312886917726,2285.305873477542,1184.9726695252461,509.1745847857688
1436,2500000.0,0.9343434343434344,1777.0235362657102,2285.7811519491397,1186.482792010148,508.75761568342944
1437,2555555.5555555555,0.9343434343434344,1777.8992536505311,2286.2480542354,1187.9628839326615,508.3488005848694
